id,joint,life1_id,life1_sex,life1_risk,life1_smoke,life1_birthday,life2_id,life2_sex,life2_risk,life2_smoke,life2_birthday,face,issue_date
985,false,2924,F,Preferred,false,1951-08-22,,,,,,1.0e6,1999-05-06
986,false,3077,M,Standard,true,1967-08-19,,,,,,2.1e6,2003-12-29
987,false,1965,M,Preferred,false,1952-05-09,,,,,,1.1e6,2000-07-29
988,false,625,M,Preferred,true,1979-04-11,,,,,,1.0e6,2005-02-17
989,false,1548,F,Preferred,true,1940-12-13,,,,,,900000.0,1967-09-23
990,false,3639,M,Preferred,true,1981-04-06,,,,,,4.6e6,2010-07-21
991,true,2904,F,Standard,false,1939-10-10,2903,M,Preferred,false,1934-12-14,2.9e6,1968-07-31
992,false,1410,F,Standard,false,1930-07-08,,,,,,4.75e6,1989-08-17
993,false,2830,F,Preferred,false,1996-03-04,,,,,,1.2e6,2046-10-12
994,false,970,F,Standard,true,1922-06-24,,,,,,3.3e6,1967-07-04
995,false,2287,M,Preferred,true,1990-06-19,,,,,,4.35e6,2034-06-03
996,false,322,F,Preferred,true,1942-08-12,,,,,,2.8e6,1968-10-04
997,false,1608,F,Standard,true,1969-04-30,,,,,,500000.0,2011-02-09
998,false,2810,F,Preferred,false,1993-11-12,,,,,,2.8e6,2032-02-13
999,false,729,M,Preferred,false,1949-11-25,,,,,,1.4e6,1986-11-29
1000,false,1257,M,Preferred,true,1965-02-03,,,,,,4.35e6,2020-06-10
1001,false,2889,M,Preferred,false,1945-05-03,,,,,,2.5e6,1975-12-30
1002,false,1981,M,Standard,true,1960-08-29,,,,,,2.3e6,1999-10-17
1003,false,1498,F,Preferred,true,1951-01-14,,,,,,2.25e6,2005-09-28
1004,false,2911,M,Standard,true,1998-09-12,,,,,,4.5e6,2037-05-14
1005,false,760,F,Standard,false,1985-09-14,,,,,,2.1e6,2043-02-24
1006,false,1655,M,Standard,true,1929-08-12,,,,,,2.95e6,1957-04-17
1007,true,2670,F,Preferred,true,1927-05-19,2669,M,Standard,true,1936-05-17,4.5e6,1966-04-05
1008,false,3568,F,Standard,true,1976-10-01,,,,,,2.3e6,2026-07-24
1009,false,1349,M,Preferred,false,1920-12-26,,,,,,3.85e6,1951-03-22
1010,false,2005,M,Preferred,true,1999-05-03,,,,,,3.6e6,2029-09-16
1011,false,553,M,Standard,true,1959-03-15,,,,,,3.1e6,1990-10-07
1012,false,2110,F,Preferred,false,1980-03-26,,,,,,3.35e6,2025-05-16
1013,false,2260,F,Standard,true,1988-12-08,,,,,,1.85e6,2018-10-08
1014,false,1649,M,Standard,true,1935-07-04,,,,,,4.35e6,1962-03-05
1015,false,2603,M,Standard,false,1976-12-21,,,,,,4.0e6,2025-07-26
1016,true,1148,F,Standard,false,1924-09-12,1147,M,Preferred,false,1930-02-08,1.7e6,1963-05-19
1017,false,295,M,Standard,true,1981-02-20,,,,,,900000.0,2018-07-13
1018,false,3899,M,Standard,true,1927-11-03,,,,,,4.1e6,1975-05-12
1019,false,1590,F,Standard,true,1978-09-23,,,,,,2.3e6,2022-07-19
1020,true,2756,F,Standard,true,1996-08-28,2755,M,Preferred,false,1990-03-03,700000.0,2025-02-18
1021,false,2143,M,Standard,false,1986-08-16,,,,,,1.2e6,2025-06-18
1022,false,1089,M,Preferred,false,1932-07-31,,,,,,3.8e6,1962-12-08
1023,false,375,M,Standard,false,1944-09-21,,,,,,4.8e6,1978-07-03
1024,false,3904,F,Preferred,true,1971-02-11,,,,,,4.45e6,2020-04-15
1025,false,1077,M,Standard,false,1968-10-23,,,,,,4.0e6,2024-09-10
1026,true,1938,F,Standard,false,1948-03-04,1937,M,Standard,true,1953-12-16,1.1e6,1979-07-05
1027,false,1136,F,Standard,true,1932-01-02,,,,,,4.8e6,1975-11-17
1028,false,2905,M,Preferred,false,1988-11-06,,,,,,1.85e6,2030-03-02
1029,false,3165,M,Preferred,false,1971-03-05,,,,,,2.4e6,2019-09-26
1030,true,1557,M,Standard,true,1997-09-05,1558,F,Standard,false,2002-06-01,4.05e6,2054-04-04
1031,true,445,M,Preferred,false,1939-04-26,446,F,Preferred,true,1937-05-13,4.65e6,1965-04-21
1032,true,2943,M,Preferred,true,1938-11-16,2944,F,Preferred,true,1944-11-26,350000.0,1986-11-07
1033,false,2426,F,Preferred,true,1983-01-09,,,,,,1.25e6,2024-03-24
1034,false,2341,M,Preferred,true,1977-02-19,,,,,,1.5e6,2025-09-01
1035,false,1483,M,Standard,true,1974-06-04,,,,,,2.25e6,2033-07-29
1036,false,2192,F,Preferred,true,1934-08-04,,,,,,3.15e6,1981-11-01
1037,false,2048,F,Standard,true,1935-01-25,,,,,,1.85e6,1975-06-27
1038,false,114,F,Preferred,false,1984-07-22,,,,,,2.15e6,2035-10-24
1039,false,236,F,Preferred,false,1955-12-10,,,,,,4.1e6,2004-05-01
1040,false,1326,F,Preferred,true,1943-12-20,,,,,,1.4e6,1997-05-25
1041,true,1197,M,Standard,true,1941-01-21,1198,F,Preferred,true,1931-05-23,1.85e6,1998-03-05
1042,true,2642,F,Standard,false,1947-03-06,2641,M,Standard,false,1948-02-03,250000.0,1980-02-15
1043,false,3453,M,Standard,true,1929-07-26,,,,,,850000.0,1958-05-16
1044,false,1573,M,Preferred,false,1973-07-06,,,,,,2.75e6,2017-02-10
1045,false,1734,F,Preferred,false,1986-12-27,,,,,,3.5e6,2046-06-05
1046,false,3949,M,Preferred,false,1988-06-09,,,,,,4.3e6,2045-05-16
1047,false,3108,F,Preferred,false,1947-10-27,,,,,,300000.0,2005-03-20
1048,false,2909,M,Preferred,false,1963-12-13,,,,,,3.3e6,2005-04-09
1049,false,286,F,Standard,true,1930-03-04,,,,,,2.55e6,1979-12-30
1050,false,1572,F,Preferred,true,1927-07-26,,,,,,300000.0,1971-03-14
1051,false,3451,M,Standard,true,1964-04-19,,,,,,700000.0,2021-08-11
1052,false,904,F,Standard,true,1917-01-23,,,,,,4.5e6,1955-08-09
1053,false,2671,M,Preferred,false,1989-12-03,,,,,,2.75e6,2036-04-19
1054,false,652,F,Standard,false,1961-05-31,,,,,,2.85e6,1997-01-10
1055,false,2694,F,Preferred,false,1968-10-27,,,,,,550000.0,2007-04-10
1056,false,2322,F,Preferred,false,1942-10-08,,,,,,1.65e6,1973-08-19
1057,false,486,F,Standard,false,1973-11-03,,,,,,2.35e6,2005-10-02
1058,false,3425,M,Preferred,true,1930-09-15,,,,,,5.0e6,1983-05-21
1059,false,458,F,Standard,true,1978-07-16,,,,,,250000.0,2010-06-06
1060,false,2414,F,Preferred,false,1946-05-20,,,,,,2.55e6,1981-12-07
1061,false,3481,M,Preferred,true,1933-10-11,,,,,,4.45e6,1973-08-19
1062,false,1504,F,Standard,false,1919-03-31,,,,,,150000.0,1976-01-04
1063,false,702,F,Standard,true,1943-02-12,,,,,,2.4e6,1982-12-15
1064,true,459,M,Standard,false,1947-08-14,460,F,Preferred,true,1949-01-31,1.1e6,1990-02-12
1065,false,2534,F,Standard,false,1984-09-12,,,,,,1.0e6,2040-11-30
1066,false,3991,M,Preferred,false,1962-01-23,,,,,,4.6e6,2014-10-02
1067,true,1416,F,Standard,true,1982-11-26,1415,M,Standard,true,1987-07-22,1.85e6,2036-01-08
1068,false,351,M,Preferred,true,1923-07-01,,,,,,4.55e6,1969-08-06
1069,true,19,M,Preferred,false,1985-03-27,20,F,Preferred,false,1978-01-24,2.05e6,2043-02-17
1070,false,3991,M,Preferred,false,1962-01-23,,,,,,3.1e6,2008-05-12
1071,true,3110,F,Standard,true,1967-04-01,3109,M,Preferred,false,1969-03-29,3.85e6,2010-01-22
1072,false,1603,M,Preferred,false,1993-07-26,,,,,,2.5e6,2045-12-21
1073,true,78,F,Standard,true,1965-01-05,77,M,Standard,true,1963-10-31,4.3e6,1990-11-03
1074,false,1648,F,Standard,true,1958-11-02,,,,,,1.15e6,2019-04-15
1075,false,3442,F,Standard,false,1947-11-05,,,,,,250000.0,1975-10-02
1076,true,2915,M,Standard,true,1980-06-28,2916,F,Preferred,true,1975-05-27,1.25e6,2012-09-24
1077,true,1327,M,Preferred,true,1968-10-08,1328,F,Standard,false,1976-10-09,950000.0,2001-09-26
1078,true,816,F,Standard,false,1964-06-03,815,M,Standard,false,1968-11-18,4.55e6,2005-06-30
1079,false,270,F,Preferred,true,2001-03-17,,,,,,4.95e6,2060-05-12
1080,false,2658,F,Standard,true,1950-11-17,,,,,,2.15e6,1991-12-12
1081,false,3784,F,Standard,false,1975-12-24,,,,,,1.55e6,2010-03-10
1082,false,2965,M,Preferred,true,1926-05-26,,,,,,1.05e6,1971-08-30
1083,false,794,F,Standard,true,1945-09-21,,,,,,4.65e6,1972-10-17
1084,true,1021,M,Preferred,false,1979-02-27,1022,F,Standard,false,1975-11-20,700000.0,2012-04-08
1085,false,1011,M,Standard,false,1970-07-17,,,,,,2.85e6,2022-09-07
1086,false,1182,F,Preferred,true,1993-02-23,,,,,,2.8e6,2047-04-04
1087,false,35,M,Standard,true,1928-07-31,,,,,,2.85e6,1967-04-29
1088,false,3575,M,Preferred,false,1942-02-25,,,,,,500000.0,1988-06-02
1089,false,895,M,Standard,false,1942-02-13,,,,,,2.25e6,1983-02-10
1090,false,2414,F,Preferred,false,1946-05-20,,,,,,150000.0,2006-07-26
1091,false,3554,F,Standard,false,1978-06-08,,,,,,1.0e6,2034-02-14
1092,false,3240,F,Preferred,true,2005-07-05,,,,,,2.35e6,2042-01-12
1093,false,2001,M,Preferred,false,1967-02-19,,,,,,4.9e6,2015-09-14
1094,true,1700,F,Preferred,false,1984-02-20,1699,M,Preferred,false,1988-04-27,4.3e6,2037-02-01
1095,true,2791,M,Standard,false,1939-12-21,2792,F,Standard,true,1939-08-07,3.1e6,1985-08-10
1096,false,696,F,Standard,false,1991-05-17,,,,,,650000.0,2021-10-08
1097,true,3530,F,Standard,false,1935-01-30,3529,M,Preferred,true,1936-04-20,4.8e6,1979-06-04
1098,true,1742,F,Preferred,true,1963-07-08,1741,M,Standard,false,1969-04-05,1.8e6,2004-03-12
1099,false,1215,M,Preferred,false,1944-09-01,,,,,,2.05e6,1969-11-26
1100,false,270,F,Preferred,true,2001-03-17,,,,,,2.1e6,2028-12-04
1101,true,2233,M,Standard,true,1932-09-02,2234,F,Standard,true,1934-07-23,3.1e6,1964-07-04
1102,false,461,M,Preferred,true,1933-06-13,,,,,,3.25e6,1987-09-26
1103,false,2078,F,Standard,false,1993-02-07,,,,,,1.05e6,2042-01-07
1104,false,2415,M,Standard,false,1948-09-16,,,,,,1.45e6,1987-07-23
1105,true,479,M,Standard,false,1982-10-09,480,F,Standard,true,1975-08-30,2.75e6,2015-08-27
1106,false,2822,F,Standard,true,1916-09-14,,,,,,4.5e6,1966-08-22
1107,false,527,M,Standard,true,1998-08-03,,,,,,550000.0,2025-04-15
1108,false,1390,F,Preferred,true,1928-12-28,,,,,,4.2e6,1973-08-25
1109,false,1028,F,Standard,false,1956-09-03,,,,,,2.25e6,2010-01-31
1110,false,3685,M,Preferred,true,1946-06-22,,,,,,1.25e6,1982-07-23
1111,false,117,M,Standard,true,1929-02-16,,,,,,2.3e6,1981-06-26
1112,false,1585,M,Standard,false,1952-11-10,,,,,,2.15e6,1987-06-03
1113,false,3567,M,Standard,false,1975-05-18,,,,,,2.0e6,2017-02-15
1114,false,2951,M,Standard,true,1937-07-19,,,,,,2.45e6,1993-09-04
1115,true,311,M,Preferred,false,1967-03-01,312,F,Standard,true,1961-04-10,1.9e6,2005-03-20
1116,true,102,F,Preferred,false,1967-02-15,101,M,Preferred,false,1974-08-03,3.25e6,2020-10-08
1117,false,3198,F,Standard,false,1935-04-04,,,,,,3.25e6,1984-03-15
1118,false,185,M,Preferred,false,1996-09-14,,,,,,4.4e6,2038-03-12
1119,false,3413,M,Standard,true,1941-04-03,,,,,,2.3e6,1996-08-31
1120,false,2064,F,Standard,false,1952-03-03,,,,,,450000.0,1999-07-26
1121,false,54,F,Standard,true,1937-03-15,,,,,,700000.0,1962-10-05
1122,true,2796,F,Preferred,true,1988-06-12,2795,M,Preferred,true,1984-10-12,1.85e6,2016-09-15
1123,false,1924,F,Preferred,false,1985-06-04,,,,,,3.05e6,2029-08-05
1124,false,1587,M,Standard,false,1969-11-25,,,,,,3.7e6,2007-06-26
1125,false,2596,F,Preferred,false,1987-06-22,,,,,,1.55e6,2028-03-08
1126,false,1108,F,Standard,false,1988-02-02,,,,,,1.1e6,2016-07-27
1127,false,3144,F,Preferred,false,1964-12-23,,,,,,1.95e6,1996-08-05
1128,false,3737,M,Preferred,false,1991-06-06,,,,,,3.15e6,2018-03-18
1129,true,3016,F,Standard,true,2005-08-02,3015,M,Preferred,false,1999-05-16,1.6e6,2064-03-04
1130,true,3350,F,Standard,true,1973-12-25,3349,M,Preferred,true,1967-02-03,3.5e6,2028-11-27
1131,false,541,M,Standard,true,1996-09-03,,,,,,2.6e6,2028-11-12
1132,false,3175,M,Preferred,false,1936-01-21,,,,,,1.1e6,1979-04-16
1133,false,1836,F,Standard,false,1988-02-18,,,,,,1.9e6,2022-01-27
1134,false,3678,F,Preferred,true,1940-06-18,,,,,,2.85e6,1990-12-08
1135,false,2357,M,Standard,true,1964-11-14,,,,,,1.5e6,2010-08-24
1136,false,3070,F,Preferred,false,1928-12-17,,,,,,2.75e6,1986-10-13
1137,true,2486,F,Preferred,true,1995-01-17,2485,M,Standard,false,1999-07-24,700000.0,2030-09-16
1138,true,3139,M,Standard,false,1926-04-03,3140,F,Preferred,false,1920-05-07,3.1e6,1979-05-19
1139,false,354,F,Standard,true,1936-03-01,,,,,,2.15e6,1965-10-16
1140,false,2948,F,Preferred,true,1954-10-08,,,,,,3.45e6,2000-09-28
1141,false,3836,F,Preferred,false,1979-03-26,,,,,,100000.0,2034-07-24
1142,false,1136,F,Standard,true,1932-01-02,,,,,,2.1e6,1977-10-25
1143,false,2576,F,Preferred,false,1921-06-15,,,,,,3.35e6,1947-02-20
1144,false,1477,M,Standard,false,1984-09-20,,,,,,700000.0,2016-04-25
1145,false,1649,M,Standard,true,1935-07-04,,,,,,1.75e6,1994-03-30
1146,false,325,M,Preferred,false,1990-09-08,,,,,,2.95e6,2037-03-25
1147,false,3402,F,Preferred,true,1986-10-20,,,,,,400000.0,2013-04-01
1148,false,1828,F,Standard,false,1914-04-13,,,,,,450000.0,1947-08-12
1149,false,2798,F,Preferred,false,1931-06-14,,,,,,350000.0,1963-11-05
1150,false,1441,M,Standard,true,1973-06-09,,,,,,4.9e6,2009-03-07
1151,false,659,M,Standard,true,1937-08-29,,,,,,2.6e6,1970-01-09
1152,true,940,F,Standard,true,2003-11-19,939,M,Preferred,false,1994-11-04,4.95e6,2044-03-08
1153,false,3102,F,Standard,false,1983-11-19,,,,,,1.1e6,2018-07-09
1154,true,430,F,Standard,false,1978-06-03,429,M,Standard,false,1975-02-09,5.0e6,2035-03-23
1155,true,2273,M,Standard,false,1955-02-15,2274,F,Preferred,true,1962-11-18,2.65e6,1995-05-14
1156,false,513,M,Preferred,true,1926-05-16,,,,,,3.45e6,1962-04-21
1157,false,3578,F,Standard,true,1961-11-24,,,,,,2.4e6,1992-11-28
1158,false,2327,M,Preferred,true,1979-04-27,,,,,,650000.0,2012-03-19
1159,false,2158,F,Preferred,false,1948-01-20,,,,,,150000.0,1994-01-01
1160,false,2479,M,Preferred,true,1998-09-14,,,,,,4.65e6,2035-11-20
1161,false,77,M,Standard,true,1963-10-31,,,,,,4.3e6,1993-01-08
1162,false,3593,M,Standard,true,1950-02-15,,,,,,2.7e6,1996-06-18
1163,false,3161,M,Standard,false,1986-03-01,,,,,,1.75e6,2028-08-18
1164,false,3001,M,Preferred,false,1965-05-08,,,,,,3.55e6,1990-07-20
1165,false,276,F,Standard,true,1924-04-27,,,,,,4.45e6,1975-12-08
1166,false,1393,M,Preferred,true,1954-06-08,,,,,,2.6e6,2008-11-30
1167,false,129,M,Standard,false,1960-05-02,,,,,,4.45e6,1995-12-15
1168,false,307,M,Standard,false,1962-07-09,,,,,,1.95e6,1997-12-28
1169,false,672,F,Preferred,false,1985-02-05,,,,,,4.8e6,2013-04-30
1170,false,782,F,Preferred,false,1955-05-22,,,,,,4.45e6,2002-10-02
1171,false,1157,M,Standard,false,1951-04-04,,,,,,100000.0,1979-02-06
1172,false,3983,M,Preferred,true,1968-02-14,,,,,,350000.0,1997-11-13
1173,false,3004,F,Standard,true,1945-07-10,,,,,,2.7e6,1976-07-16
1174,false,2651,M,Standard,false,1933-12-08,,,,,,1.4e6,1983-08-11
1175,false,1759,M,Standard,true,1970-07-06,,,,,,200000.0,2008-03-13
1176,false,2073,M,Preferred,false,1945-06-30,,,,,,2.85e6,2004-11-15
1177,false,3919,M,Standard,false,1932-11-27,,,,,,250000.0,1977-10-30
1178,false,3267,M,Preferred,false,1987-05-06,,,,,,3.2e6,2018-10-23
1179,false,895,M,Standard,false,1942-02-13,,,,,,3.65e6,1969-11-08
1180,false,3305,M,Preferred,true,1953-10-17,,,,,,3.35e6,1998-05-23
1181,false,1748,F,Preferred,true,1963-03-14,,,,,,1.2e6,2007-01-31
1182,false,2491,M,Standard,false,1997-05-14,,,,,,4.0e6,2029-10-30
1183,false,232,F,Standard,true,1979-07-25,,,,,,3.15e6,2008-07-05
1184,false,910,F,Standard,true,1993-03-18,,,,,,1.3e6,2041-12-04
1185,false,3042,F,Preferred,false,1975-06-10,,,,,,1.35e6,2000-10-04
1186,false,3324,F,Standard,true,1968-01-23,,,,,,900000.0,2009-05-03
1187,false,2598,F,Preferred,true,1984-12-28,,,,,,3.2e6,2043-11-21
1188,false,3031,M,Preferred,false,1969-10-03,,,,,,4.35e6,2002-10-26
1189,false,1527,M,Preferred,true,1947-01-09,,,,,,1.2e6,1973-09-01
1190,false,441,M,Preferred,false,1988-04-29,,,,,,1.0e6,2019-06-08
1191,false,3085,M,Preferred,false,1965-01-13,,,,,,2.7e6,2022-02-26
1192,false,1078,F,Standard,true,1966-06-19,,,,,,4.3e6,2021-07-30
1193,false,2997,M,Standard,false,1921-06-17,,,,,,2.85e6,1973-12-03
1194,false,3002,F,Standard,false,1963-05-17,,,,,,800000.0,2019-08-12
1195,true,3220,F,Preferred,true,2001-12-08,3219,M,Standard,false,1999-10-13,3.1e6,2037-05-30
1196,true,1253,M,Preferred,false,1997-12-15,1254,F,Preferred,true,2007-08-06,3.25e6,2043-03-17
1197,false,151,M,Standard,false,1996-09-10,,,,,,4.65e6,2048-07-13
1198,false,438,F,Standard,false,1944-03-15,,,,,,2.55e6,1996-07-03
1199,true,766,F,Preferred,true,1954-10-05,765,M,Standard,true,1958-02-18,2.35e6,2012-11-26
1200,true,2964,F,Standard,true,1961-08-21,2963,M,Standard,true,1966-09-18,1.7e6,2022-04-25
1201,false,3927,M,Standard,true,1941-02-27,,,,,,3.9e6,1988-07-29
1202,false,631,M,Preferred,true,1926-06-05,,,,,,4.8e6,1953-01-08
1203,false,2072,F,Standard,false,1970-04-12,,,,,,1.55e6,2008-10-30
1204,false,3383,M,Standard,false,1920-07-31,,,,,,5.0e6,1973-09-12
1205,false,1296,F,Standard,false,1952-07-09,,,,,,1.2e6,1988-07-19
1206,false,3858,F,Standard,false,1938-01-21,,,,,,4.7e6,1988-04-24
1207,false,1818,F,Standard,false,1941-07-08,,,,,,3.8e6,1998-10-26
1208,true,275,M,Standard,true,1925-04-26,276,F,Standard,true,1924-04-27,600000.0,1979-07-11
1209,false,2927,M,Preferred,false,1983-01-23,,,,,,4.05e6,2020-12-14
1210,false,2464,F,Standard,true,1989-10-18,,,,,,600000.0,2044-02-22
1211,false,382,F,Standard,true,1956-06-26,,,,,,5.0e6,1999-06-12
1212,true,3200,F,Standard,true,1972-12-18,3199,M,Standard,false,1980-07-07,4.95e6,2015-02-11
1213,true,2287,M,Preferred,true,1990-06-19,2288,F,Standard,true,1992-08-03,2.0e6,2019-12-09
1214,false,146,F,Preferred,true,1988-11-09,,,,,,2.8e6,2024-03-02
1215,false,3563,M,Preferred,false,1938-05-10,,,,,,1.9e6,1996-03-17
1216,false,1209,M,Standard,false,1983-08-27,,,,,,2.0e6,2010-04-02
1217,false,1490,F,Standard,true,1989-01-23,,,,,,1.15e6,2016-09-23
1218,false,2395,M,Preferred,false,1973-09-15,,,,,,4.05e6,2005-05-09
1219,true,3499,M,Preferred,true,1957-08-17,3500,F,Preferred,true,1952-08-03,4.15e6,2001-02-14
1220,false,403,M,Standard,false,1969-11-11,,,,,,1.05e6,2003-01-09
1221,false,3766,F,Standard,true,1937-10-25,,,,,,1.95e6,1983-03-29
1222,false,3520,F,Standard,true,1957-01-11,,,,,,3.95e6,1989-11-29
1223,false,392,F,Preferred,false,1981-05-02,,,,,,3.5e6,2017-03-01
1224,false,2006,F,Standard,false,2001-04-19,,,,,,300000.0,2057-11-23
1225,false,3832,F,Preferred,true,2004-01-27,,,,,,1.9e6,2061-07-13
1226,false,166,F,Standard,true,1977-08-29,,,,,,3.3e6,2025-01-16
1227,false,1060,F,Preferred,true,1972-10-16,,,,,,4.9e6,2033-08-21
1228,false,3197,M,Preferred,true,1942-04-15,,,,,,2.45e6,1983-03-06
1229,true,3631,M,Standard,false,1959-11-07,3632,F,Preferred,false,1964-01-23,1.45e6,2011-03-19
1230,false,907,M,Standard,false,1934-04-19,,,,,,1.65e6,1977-10-10
1231,false,2353,M,Standard,false,1976-11-29,,,,,,750000.0,2012-07-06
1232,false,390,F,Standard,true,1963-06-24,,,,,,4.15e6,2000-07-16
1233,false,2387,M,Standard,true,1948-02-11,,,,,,350000.0,2005-03-23
1234,false,2792,F,Standard,true,1939-08-07,,,,,,750000.0,1999-10-28
1235,true,1695,M,Standard,false,1989-04-24,1696,F,Preferred,true,1996-03-07,850000.0,2033-03-07
1236,false,1692,F,Preferred,false,1944-01-28,,,,,,3.3e6,1994-05-16
1237,true,1623,M,Standard,true,1963-03-03,1624,F,Standard,false,1957-01-15,4.95e6,2016-08-03
1238,false,3909,M,Standard,true,1992-03-30,,,,,,4.7e6,2049-06-29
1239,false,66,F,Preferred,true,1925-12-22,,,,,,4.8e6,1954-08-13
1240,false,2094,F,Standard,true,1929-08-06,,,,,,3.9e6,1960-10-05
1241,false,498,F,Preferred,false,1935-06-13,,,,,,3.55e6,1967-11-08
1242,false,2720,F,Standard,false,1998-11-03,,,,,,3.3e6,2025-04-04
1243,false,2760,F,Preferred,false,1966-10-15,,,,,,3.9e6,1992-02-29
1244,false,1562,F,Standard,false,1985-06-08,,,,,,900000.0,2011-08-15
1245,false,2118,F,Standard,false,1985-05-26,,,,,,600000.0,2013-09-21
1246,false,1088,F,Preferred,false,1915-04-27,,,,,,1.95e6,1948-07-01
1247,true,2605,M,Preferred,true,1961-12-30,2606,F,Standard,false,1967-11-13,800000.0,2002-11-03
1248,false,480,F,Standard,true,1975-08-30,,,,,,2.55e6,2033-07-22
1249,false,1904,F,Standard,false,1928-06-14,,,,,,4.5e6,1963-11-13
1250,false,2939,M,Preferred,true,1955-06-16,,,,,,4.95e6,1994-04-13
1251,false,1447,M,Preferred,false,1975-05-16,,,,,,550000.0,2009-12-14
1252,true,1593,M,Standard,false,1921-04-18,1594,F,Standard,true,1914-05-09,1.6e6,1949-03-21
1253,false,1399,M,Preferred,true,1980-05-26,,,,,,1.2e6,2030-12-25
1254,false,3893,M,Standard,false,1983-03-06,,,,,,200000.0,2021-12-23
1255,true,401,M,Preferred,true,1999-03-27,402,F,Standard,true,1994-05-31,1.5e6,2027-02-23
1256,true,1120,F,Preferred,true,1989-09-24,1119,M,Standard,false,1981-01-27,1.55e6,2021-03-26
1257,false,1283,M,Standard,true,1946-12-06,,,,,,450000.0,1976-05-08
1258,false,1956,F,Standard,true,1984-06-20,,,,,,3.5e6,2013-01-15
1259,false,2316,F,Preferred,true,1989-01-22,,,,,,4.25e6,2026-06-24
1260,true,449,M,Preferred,false,1987-07-03,450,F,Preferred,true,1986-12-03,3.8e6,2033-02-09
1261,false,3653,M,Preferred,true,1929-04-04,,,,,,2.5e6,1981-10-16
1262,false,52,F,Preferred,false,2002-04-13,,,,,,4.75e6,2059-09-16
1263,false,3682,F,Preferred,true,1970-06-20,,,,,,2.25e6,2002-09-13
1264,false,3554,F,Standard,false,1978-06-08,,,,,,1.05e6,2036-03-01
1265,true,9,M,Standard,true,1981-02-11,10,F,Standard,true,1980-10-05,3.75e6,2035-12-22
1266,false,2971,M,Preferred,true,1920-07-02,,,,,,4.7e6,1946-09-02
1267,false,1026,F,Preferred,false,1973-03-10,,,,,,3.35e6,2004-01-31
1268,false,244,F,Standard,true,1949-11-21,,,,,,4.8e6,1989-08-09
1269,false,3414,F,Standard,false,1935-11-30,,,,,,3.75e6,1981-10-09
1270,true,1726,F,Preferred,false,1940-01-11,1725,M,Standard,true,1940-11-13,2.1e6,1991-05-20
1271,false,275,M,Standard,true,1925-04-26,,,,,,3.3e6,1974-04-20
1272,false,3816,F,Standard,true,1975-03-07,,,,,,2.85e6,2027-01-14
1273,true,3093,M,Standard,true,1923-10-25,3094,F,Standard,true,1925-03-24,1.45e6,1964-11-18
1274,false,3739,M,Preferred,false,1932-10-14,,,,,,1.4e6,1983-11-23
1275,false,2808,F,Preferred,true,1973-04-26,,,,,,3.4e6,1999-11-18
1276,false,1273,M,Standard,false,1958-05-09,,,,,,4.35e6,1998-03-18
1277,false,2205,M,Preferred,false,1967-05-18,,,,,,3.75e6,2023-12-25
1278,false,3810,F,Standard,false,1993-12-07,,,,,,5.0e6,2029-01-02
1279,false,296,F,Preferred,false,1989-03-24,,,,,,1.7e6,2044-10-30
1280,false,921,M,Standard,true,1996-01-29,,,,,,1.4e6,2056-10-30
1281,false,2842,F,Preferred,false,1959-11-19,,,,,,2.95e6,2016-02-13
1282,false,286,F,Standard,true,1930-03-04,,,,,,1.45e6,1962-11-05
1283,false,3456,F,Preferred,true,1966-10-21,,,,,,2.9e6,1993-09-09
1284,false,3349,M,Preferred,true,1967-02-03,,,,,,1.85e6,1998-02-17
1285,true,1446,F,Preferred,true,1970-01-26,1445,M,Preferred,false,1961-03-05,3.3e6,2016-10-24
1286,true,217,M,Preferred,true,1951-05-03,218,F,Preferred,true,1952-10-04,1.6e6,1992-07-31
1287,false,3410,F,Standard,true,1955-03-10,,,,,,200000.0,2001-06-18
1288,true,3917,M,Standard,true,1939-11-24,3918,F,Preferred,true,1930-04-13,2.15e6,1979-06-03
1289,false,2490,F,Preferred,false,1967-05-02,,,,,,4.35e6,2024-12-20
1290,false,2993,M,Preferred,false,1951-10-23,,,,,,3.6e6,1991-03-23
1291,false,845,M,Standard,false,1954-03-05,,,,,,2.7e6,1997-05-09
1292,false,864,F,Standard,true,1977-02-10,,,,,,3.6e6,2020-01-27
1293,false,1091,M,Standard,true,1998-09-09,,,,,,2.75e6,2035-02-01
1294,false,3806,F,Preferred,false,1979-02-11,,,,,,3.1e6,2025-10-12
1295,true,1762,F,Preferred,true,1919-12-16,1761,M,Preferred,false,1921-01-16,3.45e6,1957-07-12
1296,false,1261,M,Preferred,false,1931-08-31,,,,,,2.5e6,1986-12-21
1297,false,3115,M,Standard,true,1992-05-01,,,,,,4.4e6,2029-09-19
1298,false,3137,M,Standard,false,1932-11-16,,,,,,3.1e6,1977-12-23
1299,true,2477,M,Standard,true,1926-04-16,2478,F,Standard,true,1932-08-29,4.95e6,1952-10-01
1300,true,3880,F,Preferred,false,1974-03-03,3879,M,Preferred,false,1974-11-04,4.3e6,2033-05-09
1301,true,1773,M,Preferred,false,1987-02-18,1774,F,Preferred,true,1984-11-10,250000.0,2044-09-24
1302,false,445,M,Preferred,false,1939-04-26,,,,,,2.4e6,1984-07-17
1303,true,2781,M,Preferred,true,1950-11-23,2782,F,Preferred,false,1956-06-14,1.75e6,1992-11-14
